9603,3.748,10822.2,1.996e+06
9650,4.572,8125.66,1.996e+06
9685,2.556,11224.7,1.996e+06
9693,3.34,12299.7,1.996e+06
9726,5.3,10683.8,1.996e+06
9814,3.132,9308.4,1.996e+06
9835,2.608,15659.8,1.996e+06
9966,3.392,10406.7,1.996e+06
10023,4.896,8580.77,1.996e+06
10030,7.112,7722.72,1.996e+06
10037,3.112,14270.4,1.996e+06
10226,6.168,10516.2,1.996e+06
10327,6.688,9385.9,1.996e+06
10423,2.776,10397,1.996e+06
10461,3.804,11776.1,1.996e+06
10490,4.384,12676.1,1.996e+06
10506,2.536,14143.1,1.996e+06
10621,7.4,8609.63,1.996e+06
10632,4.292,10589.5,1.996e+06
10637,4.656,11261,1.996e+06
10684,6.976,9221.67,1.996e+06
10685,3.604,12656.5,1.996e+06
10751,3.608,9318.35,1.996e+06
10958,4.168,12520.3,1.996e+06
11106,4.98,14886.9,1.996e+06
11146,6.724,10283.1,1.996e+06
11171,4.556,10997,1.996e+06
11188,3.708,7186.29,1.996e+06
11192,3.316,11168.8,1.996e+06
11400,3.664,15072,1.996e+06
11410,5.712,11011.9,1.996e+06
11513,5.824,10656.6,1.996e+06
11537,4.312,9422.26,1.996e+06
11570,5.076,11476.6,1.996e+06
11576,7.476,11744.3,1.996e+06
11750,3.116,10010,1.996e+06
11802,2.972,12326.1,1.996e+06
11884,3.368,11237.3,1.996e+06
11926,4.888,10766.7,1.996e+06
11992,5.156,9990.93,1.996e+06
12084,6.376,9171.61,1.996e+06
12143,5.668,12008.8,1.996e+06
12208,6.8,9563.42,1.996e+06
12272,2.576,14869.5,1.996e+06
12328,2.556,7736.59,1.996e+06
12392,2.744,14384.6,1.996e+06
12566,4.604,11545.6,1.996e+06
12585,7.188,7531.62,1.996e+06
12650,4.124,10189.9,1.996e+06
12813,4.792,10913,1.996e+06
12892,5.504,10020.6,1.996e+06
12976,7.344,9436.26,1.996e+06
12984,5.176,15950.6,1.996e+06
13054,3.412,15090.6,1.996e+06
13222,2.948,11131.2,1.996e+06
13256,3.52,13824.3,1.996e+06
13294,5.412,11403.8,1.996e+06
13505,4.624,9539.56,1.996e+06
13542,5.152,10057.6,1.996e+06
13615,2.568,13712.2,1.996e+06
13685,5.96,9381.36,1.996e+06
13717,6.952,8212.39,1.996e+06
13792,5.672,7182.6,1.996e+06
13801,4.664,10005.4,1.996e+06
13812,7.008,8003.07,1.996e+06
13814,7.196,7418.02,1.996e+06
13815,6.376,8287.62,1.996e+06
13868,6.364,7113.21,1.996e+06
13888,4.352,9172.69,1.996e+06
13890,4.996,9100.57,1.996e+06
13908,6.472,13624.8,1.996e+06
13984,7.128,9130.21,1.996e+06
13990,5.864,8101.25,1.996e+06
14016,2.932,12771.4,1.996e+06
14027,6.644,10271.9,1.996e+06
14260,4.58,10723.1,1.996e+06
14447,4.132,9474.73,1.996e+06
14456,6.124,8360.14,1.996e+06
14483,6.028,11766.8,1.996e+06
14557,5.552,9520.51,1.996e+06
14575,2.732,10114.4,1.996e+06
14595,2.64,11366.1,1.996e+06
14780,4.576,10626.1,1.996e+06
14812,4.704,22018.2,1.996e+06
14820,3.528,8038.77,1.996e+06
14917,3.88,15884.5,1.996e+06
14970,5.856,7834.47,1.996e+06
15008,2.892,14041.6,1.996e+06
15014,6.696,6979.09,1.996e+06
15030,6.308,8365.83,1.996e+06
15066,5.172,8603,1.996e+06
15072,3.384,14496.3,1.996e+06
15204,6.168,10564.8,1.996e+06
15345,3.508,12366.6,1.996e+06
15362,3.48,15906.2,1.996e+06
15374,6.604,8182.92,1.996e+06
15436,4.884,12515.4,1.996e+06
15441,4.096,11205.9,1.996e+06
15538,6.232,6015.23,1.996e+06
15625,6.46,8306.18,1.996e+06
15689,5.604,9978.02,1.996e+06
15692,3.272,11574,1.996e+06
15745,6.572,8824.4,1.996e+06
15789,7.348,6175.67,1.996e+06
15807,4.196,10344.6,1.996e+06
16084,6.208,9928.04,1.996e+06
16101,5.044,9870.41,1.996e+06
16124,3.008,12925.2,1.996e+06
16276,2.8,11246,1.996e+06
16312,5.52,6623.75,1.996e+06
16351,5.764,10702.7,1.996e+06
16370,4.012,8677.76,1.996e+06
16426,3.5,11956.8,1.996e+06
16525,3.632,11831.8,1.996e+06
16558,3.436,11719.5,1.996e+06
16603,7.452,8355.28,1.996e+06
16712,3.524,12848.6,1.996e+06
16753,2.932,12627.6,1.996e+06
16838,4.32,14082.1,1.996e+06
16935,7.312,8658.9,1.996e+06
16975,2.576,14588.4,1.996e+06
16994,6.016,6553.02,1.996e+06
17043,7.428,11647.1,1.996e+06
17093,2.684,13532.7,1.996e+06
17224,5.316,10625,1.996e+06
17297,7.432,7160.83,1.996e+06
17367,7.016,9048.21,1.996e+06
17570,3.244,15209.3,1.996e+06
17612,6.328,10589.6,1.996e+06
17626,7.46,9888.28,1.996e+06
17738,2.6,10610.1,1.996e+06
17779,6.62,9847.71,1.996e+06
17800,7.012,9876.98,1.996e+06
17819,4.728,14525.2,1.996e+06
17872,3.984,15547.6,1.996e+06
17892,3.624,19210.4,1.996e+06
17968,7.016,9684.13,1.996e+06
18016,5.46,9258.85,1.996e+06
18026,6.996,8243.47,1.996e+06
18037,2.6,14870,1.996e+06
18152,3.404,14452.8,1.996e+06
18160,4.332,13568,1.996e+06
18170,3.024,13449.5,1.996e+06
18184,3.028,12021.4,1.996e+06
18223,4.828,11392.5,1.996e+06
18267,3.652,11911.9,1.996e+06
18368,6.756,9403.31,1.996e+06
18534,5.084,10023.2,1.996e+06
18695,7.24,8841.7,1.996e+06
18748,5.428,8747.94,1.996e+06
18888,6.776,10967.7,1.996e+06
18918,5.228,9818.98,1.996e+06
18919,7.004,10930.3,1.996e+06
18977,2.516,9131.92,1.996e+06
19024,3.88,8700.06,1.996e+06
19035,4.664,10896,1.996e+06
19036,2.64,12271.1,1.996e+06
19080,4.364,11161.3,1.996e+06
19353,3.58,13238.1,1.996e+06
19422,4.744,8516.33,1.996e+06
19532,5.844,10549.5,1.996e+06
19633,4.604,9725.61,1.996e+06
19651,6.908,8489.8,1.996e+06
19669,5.924,11640.3,1.996e+06
19698,5.796,8471.52,1.996e+06
19740,7.132,9846.74,1.996e+06
19859,6.568,7955.16,1.996e+06
19936,3.468,15611,1.996e+06
20013,2.848,16092.7,1.996e+06
20014,7.484,9032.71,1.996e+06
20026,3.048,14359.8,1.996e+06
20061,6.716,9414.17,1.996e+06
20118,4.636,11063.4,1.996e+06
20123,4.312,11189.7,1.996e+06
20138,5.96,11304.2,1.996e+06
20166,2.528,19589.8,1.996e+06
20216,6.776,9302,1.996e+06
20345,6.628,5733.6,1.996e+06
20425,6.284,11003.6,1.996e+06
20521,6.892,7077.44,1.996e+06
20672,2.804,13123.3,1.996e+06
20810,3.08,12250.1,1.996e+06
20815,4.924,14434.5,1.996e+06
12,4.724,10272.3,1.996e+06
20,5.96,10496,1.996e+06
266,5.26,8660.24,1.996e+06
289,4.68,8770.98,1.996e+06
322,4.84,9161.98,1.996e+06
325,5.644,7403.93,1.996e+06
342,3.408,9845.9,1.996e+06
384,7.476,6878.13,1.996e+06
394,2.64,12499.2,1.996e+06
470,5.684,6423.16,1.996e+06
793,3.224,12661.1,1.996e+06
794,6.24,7704.61,1.996e+06
827,4.692,8420.97,1.996e+06
867,3.588,11636.5,1.996e+06
920,3.32,11559.3,1.996e+06
927,5.46,12303.5,1.996e+06
931,4.924,9549.37,1.996e+06
993,3.568,11962.9,1.996e+06
1015,6.296,7731.3,1.996e+06
1016,5.864,12288.6,1.996e+06
1235,7.252,8856.59,1.996e+06
1257,6.5,9574.7,1.996e+06
1268,4.048,13321,1.996e+06
1299,3.412,10558.1,1.996e+06
1401,2.892,16079.1,1.996e+06
1404,3.516,11673.7,1.996e+06
1488,2.82,12759,1.996e+06
1544,2.996,12348.4,1.996e+06
1559,3.964,10228.4,1.996e+06
1655,7.052,8796.76,1.996e+06
1675,2.528,10716,1.996e+06
1677,5.776,10861.3,1.996e+06
1820,5.004,10422.2,1.996e+06
1872,4.728,9346.75,1.996e+06
1901,5.14,7700.35,1.996e+06
1979,3.628,12979.6,1.996e+06
2018,3.636,15995.8,1.996e+06
2025,3.06,12933.4,1.996e+06
2052,5.272,8808.59,1.996e+06
2054,4.04,8056.07,1.996e+06
2080,3.82,12548.5,1.996e+06
2095,5.324,13760.9,1.996e+06
2214,4.024,9728.48,1.996e+06
2305,4.984,7875.48,1.996e+06
2339,5.368,12863.5,1.996e+06
2360,3.2,20654.1,1.996e+06
2445,4.196,12312.1,1.996e+06
2537,4.86,10480,1.996e+06
2558,5.92,8133.3,1.996e+06
2564,2.976,10861.6,1.996e+06
2759,7.396,11352.9,1.996e+06
2778,2.872,14632.6,1.996e+06
2809,5.996,8872.96,1.996e+06
2860,4.36,14266.1,1.996e+06
2889,3.96,12631.2,1.996e+06
2899,7.424,10735.6,1.996e+06
2945,5.508,11535.1,1.996e+06
2954,3.292,13331,1.996e+06
2972,3.068,14396.9,1.996e+06
2995,4.848,11862.4,1.996e+06
3008,5.712,9799.28,1.996e+06
3077,6.488,10050.9,1.996e+06
3130,5.48,16228.5,1.996e+06
3173,2.548,12544.8,1.996e+06
3194,5.348,8311.51,1.996e+06
3221,4.096,11624.1,1.996e+06
3287,4.348,11419.8,1.996e+06
3401,2.716,13157.1,1.996e+06
3404,4.268,16134.7,1.996e+06
3424,4.572,11998,1.996e+06
3476,3.208,13285,1.996e+06
3491,2.88,10103.6,1.996e+06
3508,4.7,11558.4,1.996e+06
3535,6.292,9482.05,1.996e+06
3605,4.844,9040.41,1.996e+06
3679,7.276,8631.41,1.996e+06
3698,6.32,12580.4,1.996e+06
3711,6.192,10567.8,1.996e+06
3732,2.58,12215.1,1.996e+06
3779,5.908,9924.76,1.996e+06
3894,6.684,9980.34,1.996e+06
4023,6.784,10209.8,1.996e+06
4118,6.412,9526.46,1.996e+06
4213,2.904,12364.1,1.996e+06
4220,6.436,11184.2,1.996e+06
4243,5.128,8091.05,1.996e+06
4360,4.004,8595.17,1.996e+06
4444,5.204,13850.8,1.996e+06
4492,3.68,13980.8,1.996e+06
4496,7.5,8617.81,1.996e+06
4507,5.652,10221.4,1.996e+06
4524,6.564,7619.95,1.996e+06
4579,6.24,7428.06,1.996e+06
4580,6.688,12072.8,1.996e+06
4604,4.824,10506.1,1.996e+06
4606,3.628,12567.5,1.996e+06
4625,3.148,13888.5,1.996e+06
4702,6.612,11423.4,1.996e+06
4772,5.948,8300.97,1.996e+06
4828,4.648,10080.6,1.996e+06
4990,4.476,15055,1.996e+06
5035,2.824,9739.15,1.996e+06
5048,4.216,13502.1,1.996e+06
5086,2.968,14494.4,1.996e+06
5139,3.8,9983.47,1.996e+06
5241,5.528,10027,1.996e+06
5256,6.776,7427.93,1.996e+06
5316,4.048,8957.74,1.996e+06
5349,6.384,7861.37,1.996e+06
5462,3.492,11912.3,1.996e+06
5483,6.488,7975.95,1.996e+06
5495,6.84,7578.33,1.996e+06
5523,3.96,9668.47,1.996e+06
5594,5.528,10617.3,1.996e+06
5699,7.132,9036.95,1.996e+06
5740,3.528,11404.7,1.996e+06
5855,5.436,12590.1,1.996e+06
5885,4.676,10110.9,1.996e+06
5887,5.848,8378.71,1.996e+06
5890,7,6257.02,1.996e+06
5936,2.576,19134.4,1.996e+06
6053,6.808,9592.79,1.996e+06
6064,5.032,9382.07,1.996e+06
6137,6.684,12273.4,1.996e+06
6139,5.248,9427.34,1.996e+06
6200,6.52,9855.1,1.996e+06
6215,6.276,6781.18,1.996e+06
6228,5.076,12249.1,1.996e+06
6308,3.264,16589.1,1.996e+06
6376,5.2,9910.17,1.996e+06
6418,6.004,10153.2,1.996e+06
6488,6.052,10445.8,1.996e+06
6529,7.328,8205.52,1.996e+06
6582,4.092,10038.5,1.996e+06
6627,4.752,10498.7,1.996e+06
6653,7.472,8475.89,1.996e+06
6670,4.044,8121.65,1.996e+06
6675,5.112,7644.67,1.996e+06
6685,4.432,9311.37,1.996e+06
6730,6.432,9769.46,1.996e+06
6810,2.956,14474.6,1.996e+06
6944,6.736,9049.64,1.996e+06
6953,3.476,12104.7,1.996e+06
6959,4.632,9270.55,1.996e+06
6990,4.956,8400.91,1.996e+06
7121,3.504,10826.7,1.996e+06
7141,5.032,11154.9,1.996e+06
7142,4.892,12209.7,1.996e+06
7181,3.956,12978,1.996e+06
7260,3.9,12799.9,1.996e+06
7410,6.524,9403.84,1.996e+06
7411,5.292,10406.2,1.996e+06
7413,4.156,11844.1,1.996e+06
7473,6.396,8655.19,1.996e+06
7503,5.884,7441.11,1.996e+06
7623,3.028,13031.4,1.996e+06
7627,6.74,8612.48,1.996e+06
7843,4.26,7625.51,1.996e+06
7931,2.568,16254.8,1.996e+06
7952,2.644,12358.4,1.996e+06
8037,4.776,9437.84,1.996e+06
8066,5.612,11200.9,1.996e+06
8122,6.696,7186.6,1.996e+06
8420,5.872,10618.1,1.996e+06
8547,5.284,11226.2,1.996e+06
8548,6.8,8949.12,1.996e+06
8818,3.888,14260.1,1.996e+06
8827,3.804,12837.2,1.996e+06
8846,6.492,8523.3,1.996e+06
8850,3.096,10829.5,1.996e+06
8875,4.972,11785.8,1.996e+06
8904,4.056,13976.7,1.996e+06
9040,3.448,11624.2,1.996e+06
9088,4.172,14068.4,1.996e+06
9127,5.372,10961.1,1.996e+06
9193,4.872,11867.7,1.996e+06
9200,3.992,10644.9,1.996e+06
9245,2.896,13920.5,1.996e+06
9257,3.34,10936.9,1.996e+06
9415,3.228,12675.5,1.996e+06
9539,2.592,12228.5,1.996e+06
9558,3.328,18990.2,1.996e+06
9569,2.612,12250.3,1.996e+06
9943,4.44,11238.1,1.996e+06
10036,3.396,11006.1,1.996e+06
10061,6.104,8903.28,1.996e+06
10063,3.04,13733.2,1.996e+06
10096,5.376,10008,1.996e+06
10141,3.996,10379.2,1.996e+06
10151,2.508,14272.8,1.996e+06
10188,4.7,7760.36,1.996e+06
10257,6.7,9047.02,1.996e+06
10274,5.228,8865.55,1.996e+06
10278,3.212,13476.1,1.996e+06
10432,4.688,13023.7,1.996e+06
10440,6.712,7872.34,1.996e+06
10452,4.924,13225.4,1.996e+06
10471,4.072,11260.9,1.996e+06
10496,6.808,10647.3,1.996e+06
10563,3.364,14637.3,1.996e+06
10567,2.712,10313.5,1.996e+06
10654,4.344,9983.9,1.996e+06
10669,5.108,7742.17,1.996e+06
10675,2.612,16387.4,1.996e+06
10785,5.384,7214.05,1.996e+06
10823,3.864,13009.7,1.996e+06
10947,6.352,8128.6,1.996e+06
11095,3.412,10629,1.996e+06
11104,3.864,12042.1,1.996e+06
11138,4.364,15649,1.996e+06
11178,2.928,16417,1.996e+06
11210,5.908,13696.6,1.996e+06
11263,3.572,8129.92,1.996e+06
11307,3.436,14376.1,1.996e+06
11324,2.62,15565.2,1.996e+06
11501,3.492,8818.05,1.996e+06
11539,3.956,12296.1,1.996e+06
11594,2.5,16817.2,1.996e+06
11625,7.008,9776.57,1.996e+06
11789,3.64,13483.1,1.996e+06
11964,5.74,10252.7,1.996e+06
12015,2.82,9041.45,1.996e+06
12031,5.552,8975.57,1.996e+06
12250,5.26,8346.03,1.996e+06
12275,4.692,14849.2,1.996e+06
12303,2.668,11726.3,1.996e+06
12335,2.76,15791.5,1.996e+06
12399,4.836,9961.15,1.996e+06
12408,4.396,13648.9,1.996e+06
12430,2.86,13174.1,1.996e+06
12442,5.132,11455.1,1.996e+06
12527,2.612,8669.51,1.996e+06
12560,2.744,13578.1,1.996e+06
12594,7.384,11042.7,1.996e+06
12646,4.528,12850.7,1.996e+06
12726,5.952,10440.5,1.996e+06
12836,6.072,12857.8,1.996e+06
12855,6.544,8614.27,1.996e+06
12889,4.208,10296.2,1.996e+06
12890,5.736,11813.9,1.996e+06
12907,5.896,8697.85,1.996e+06
12953,7.408,11316.1,1.996e+06
13015,3.148,14072.4,1.996e+06
13116,5.4,10292.3,1.996e+06
13136,3.228,13386.2,1.996e+06
13137,6.588,10183.9,1.996e+06
13200,4.22,11432.6,1.996e+06
13211,4.32,9927.98,1.996e+06
13218,5.212,11199.2,1.996e+06
13227,5.336,9882.17,1.996e+06
13253,6.688,7218.6,1.996e+06
13334,3.276,15466.7,1.996e+06
13372,2.956,11238.1,1.996e+06
13492,4.248,9561.52,1.996e+06
13502,6.072,8154.06,1.996e+06
13537,5.144,11231.3,1.996e+06
13577,5.744,8616.24,1.996e+06
13634,6.224,9278.73,1.996e+06
13640,5.732,11107.8,1.996e+06
13652,5.572,10601.8,1.996e+06
13672,3.828,12512.1,1.996e+06
13678,6.216,9583.34,1.996e+06
13887,4.648,11510.3,1.996e+06
13925,3.52,11844.1,1.996e+06
14090,3.048,11962.3,1.996e+06
14096,5.368,12698.1,1.996e+06
14126,3.532,15975.2,1.996e+06
14172,4.34,13754.6,1.996e+06
14201,7.044,8320.96,1.996e+06
14374,2.772,14998,1.996e+06
14546,5.392,8785.1,1.996e+06
14606,5.564,13947.8,1.996e+06
14658,5.324,11703.2,1.996e+06
14709,5.42,13241,1.996e+06
14782,6.248,11297.3,1.996e+06
14807,6.696,7148.97,1.996e+06
14837,2.668,12823.7,1.996e+06
14871,3.124,12485.7,1.996e+06
14919,7.072,9321.03,1.996e+06
14966,3.2,15749.1,1.996e+06
15014,6.284,9920.63,1.996e+06
15042,6.916,8342.18,1.996e+06
15060,5.612,11310.1,1.996e+06
15092,5.016,9941.56,1.996e+06
15168,4.204,9271.6,1.996e+06
15180,4.984,12420.2,1.996e+06
15186,6.048,6339.19,1.996e+06
15215,4.812,7585.47,1.996e+06
15265,3.876,13564,1.996e+06
15317,6.844,9790.32,1.996e+06
15324,4.528,9665.34,1.996e+06
15340,7.372,9530.6,1.996e+06
15392,3.64,13558,1.996e+06
15417,3.136,14892.7,1.996e+06
15453,5.584,9073.42,1.996e+06
15473,7.196,8204.42,1.996e+06
15476,3.16,13360.7,1.996e+06
15497,6.392,7293.02,1.996e+06
15507,3.028,12508.3,1.996e+06
15551,6.968,8157.83,1.996e+06
15607,7.412,6881.41,1.996e+06
15622,6.048,8502.81,1.996e+06
15714,5.144,6788.4,1.996e+06
15744,2.74,12245.1,1.996e+06
15806,3.144,15655.5,1.996e+06
15816,6.444,8925.7,1.996e+06
15831,4.828,11592.3,1.996e+06
15844,5.688,7814.76,1.996e+06
15908,3.04,17289.5,1.996e+06
16035,4.928,13226.9,1.996e+06
16052,4.72,8957.04,1.996e+06
16139,6.948,8189.75,1.996e+06
16290,4.612,9052.54,1.996e+06
16345,3.012,15688.4,1.996e+06
16365,3.872,8567.09,1.996e+06
16422,6.968,7764.73,1.996e+06
16425,3.864,14423.5,1.996e+06
16455,6.368,8786.07,1.996e+06
16566,3.616,8777.71,1.996e+06
16596,6.208,13263.3,1.996e+06
16610,5.488,8146.09,1.996e+06
16631,4.808,8257.38,1.996e+06
16632,2.676,11750.5,1.996e+06
16640,5.148,14223.3,1.996e+06
16750,4.08,10991.3,1.996e+06
16826,6.468,10225.5,1.996e+06
16849,4.548,14206,1.996e+06
16952,5.504,8924.65,1.996e+06
16959,2.548,13003.5,1.996e+06
16974,4.236,13782.2,1.996e+06
16982,6.696,7804.29,1.996e+06
16988,6.656,9415.62,1.996e+06
17121,4.064,10255.5,1.996e+06
17125,3.92,11706.5,1.996e+06
17178,3.92,12851.6,1.996e+06
17195,3.196,11732.5,1.996e+06
17225,4.088,13170,1.996e+06
17233,6.812,7229.58,1.996e+06
17234,2.852,11889,1.996e+06
17291,5.764,11873,1.996e+06
17294,5.216,8035.59,1.996e+06
17297,3.836,15789.2,1.996e+06
17309,4.784,10450.7,1.996e+06
17389,3.08,16879.8,1.996e+06
17489,3.136,13304.4,1.996e+06
17524,3.4,12772.9,1.996e+06
17552,3.94,11468.2,1.996e+06
17652,4.408,9053.66,1.996e+06
17964,2.968,6732.2,1.996e+06
18010,7.184,6295,1.996e+06
18232,6.232,7986.38,1.996e+06
18259,4.176,8904.4,1.996e+06
18414,3.32,13515.7,1.996e+06
18432,2.676,13645.9,1.996e+06
18515,4.976,10015,1.996e+06
18596,5.9,9989.54,1.996e+06
18685,3.088,13178.8,1.996e+06
18689,4.776,10310,1.996e+06
18700,3.036,13105.7,1.996e+06
18731,4.092,8639.97,1.996e+06
18753,3.3,12799.9,1.996e+06
18848,6.628,11447.2,1.996e+06
18890,2.524,14058.2,1.996e+06
18909,3.976,12085.5,1.996e+06
18911,5.484,10098.6,1.996e+06
18939,4.396,12774.9,1.996e+06
18970,2.624,12115.5,1.996e+06
19045,6.484,6801.95,1.996e+06
19050,4.244,10624.9,1.996e+06
